Tab Names,,"Snapshot 1 | Sheet: KCP-109-C | Wednesday, February 11, 2026  11:08:24 PM",,,,,,,,,,,,,,,,,,,,,
KCP-109-C,,Oxide,Concentration,,,Iteration,Synthetic SiO2 Value,Synthetic TiO2 Value,Synthetic Al2O3 Value,Synthetic FeO Value,Synthetic MnO Value,Synthetic MgO Value,Synthetic CaO Value,Synthetic Na2O Value,Synthetic K2O Value,Synthetic P2O5 Value,,,,,,,
,,,,,,103,75.34515304,0.216832572,13.36454819,1.017472309,0.004418915,0.1150244,1.060750278,2.92089981,5.88854521,0.077341611,,,,,,,
,,,,,,104,75.5054371,0.071512936,12.95443459,0.434192891,0.021870237,0.066045539,0.602170091,3.213694818,5.950564677,0.008088327,,,,,,,
,,,,,,105,75.23356624,0.049483734,12.98040487,1.052534627,0.015127277,0.601325228,0.764845995,2.859969775,5.892356056,-0.076030588,,,,,,,
,,,,,,106,75.90999579,0.074512953,12.88669952,0.919115374,0.011647518,-0.270690017,1.112380219,2.991021938,5.891286636,0.044554976,,,,,,,
,,,,,,107,75.59517293,0.057998972,13.37373702,1.126483282,0.001315293,0.46228479,1.062970834,2.73905282,5.927324992,-0.040387703,,,,,,,
,,,,,,108,75.73355383,0.163122596,12.89700071,1.324060858,-0.004370928,-0.714446033,0.720701235,2.959073969,5.868137003,0.02863848,,,,,,,
,,,,,,109,75.58837823,0.167684167,13.19221118,0.479678792,0.011402164,0.041884419,0.610088805,2.959375525,5.951288909,0.106667996,,,,,,,
,,,,,,110,74.97247064,0.036331772,13.27072662,0.831063404,0.000482754,-0.187445518,1.184610577,2.966475488,5.860237129,0.034775084,,,,,,,
,,,,,,111,75.46761651,0.130189963,12.82224946,0.741291235,-0.005314111,0.684917583,1.184506022,2.938756103,5.898569907,0.105220008,,,,,,,
,,,,,,112,75.57771039,-0.111005565,12.8734798,0.575894144,0.016182406,0.184790775,1.285756655,2.969179228,5.910979699,0.028913013,,,,,,,
,,,,,,113,75.98148591,0.08255006,13.47133934,1.055385016,0.034975118,0.324310377,0.911268166,3.319975621,5.870792685,0.064362248,,,,,,,
,,,,,,114,75.40819932,0.067030777,13.07054855,0.851672907,0.012333075,-0.279372477,1.24921128,2.982810223,5.958457209,0.13625079,,,,,,,
,,,,,,115,75.36593381,0.273234488,12.94844499,0.492793032,0.027959119,0.648265151,1.105942195,3.031118341,5.882022829,0.020571542,,,,,,,
,,,,,,116,75.43044029,0.222876882,13.64709653,0.780342472,0.000511635,0.530007592,1.208821545,3.021011591,5.844710135,-0.017186963,,,,,,,
,,,,,,117,75.14922179,0.011042673,13.267552,0.771915445,0.024327899,-0.521416993,0.815029675,2.871464358,5.906368227,0.078815407,,,,,,,
,,,,,,118,74.83358214,0.124132499,13.21355978,0.117887066,0.014032214,0.071028535,0.728326862,2.951392972,5.876353985,0.029722869,,,,,,,
,,,,,,119,75.72205765,0.011219173,13.31663674,0.449352495,0.012549221,-0.888537406,1.204243652,3.085208001,5.928558577,0.188139168,,,,,,,
,,,,,,120,75.35102281,0.06750147,12.81755107,0.49683599,0.027662797,0.428848952,1.062281222,2.793582458,5.913975877,-0.020499589,,,,,,,
,,,,,,121,75.09426082,0.08068657,12.96867099,0.309706035,0.006942228,0.493899248,0.798053576,2.92887546,5.853606183,0.002270448,,,,,,,
,,,,,,122,75.22955492,0.208413588,13.27419968,1.043929507,0.023035697,0.119130349,0.798229703,2.864683748,5.931115404,-0.018686204,,,,,,,
,,,,,,123,75.20568666,0.271336321,13.14960542,0.548045476,0.024663274,0.425520208,1.12088621,2.855153747,5.85498732,0.006194166,,,,,,,
,,,,,,124,75.55712115,0.120252691,13.07959892,0.559545469,-0.008544878,-0.051677101,0.783730959,2.960246034,5.888267344,0.114929204,,,,,,,
,,,,,,125,75.71753417,0.065806247,13.17645299,0.446071961,0.003864153,0.183507143,0.777974318,3.167860283,5.921886022,0.106548897,,,,,,,
,,,,,,126,75.40874005,0.159027704,13.00180879,0.873600128,0.030210035,0.693225523,1.107496934,2.996029843,5.87706248,-0.00472732,,,,,,,
,,,,,,127,75.45204596,-0.015876127,12.93216056,0.503534245,0.001905696,0.374560638,1.292569682,2.826694198,5.906583107,0.028449226,,,,,,,
,,,,,,128,75.48412129,0.213571637,12.91281931,0.692486616,0.005107927,0.216336205,1.17566158,3.132476016,5.943480993,0.053986337,,,,,,,
,,,,,,129,74.67587158,0.239322196,12.88551632,0.878939492,0.009893019,0.483784554,0.80339112,2.863440686,5.913122986,-0.016414257,,,,,,,
,,,,,,130,75.23910758,0.023255704,12.84753412,0.476160341,0.00228093,-0.004878079,0.954722328,2.953990336,5.906357628,-0.007675188,,,,,,,
,,,,,,131,75.58647756,0.223441856,13.41882073,0.974396309,0.006131965,0.308174063,0.966494286,2.947135084,5.891987968,0.083421764,,,,,,,
,,,,,,132,75.91837971,0.082528802,13.291574,0.968118991,0.017829405,-0.477055529,0.709094078,2.899481214,5.968131332,0.00459196,,,,,,,
,,,,,,133,75.20291585,0.08774749,13.05254137,1.099561327,0.01759541,-0.712010679,0.787817035,2.967386257,5.893927046,0.08165423,,,,,,,
,,,,,,134,75.76144774,0.220599699,12.80206121,0.402951229,0.00615797,-1.253954402,0.959941546,3.111246808,5.938627614,0.044597484,,,,,,,
,,,,,,135,75.6215756,0.034102146,13.20970369,1.044165922,-0.014997922,-0.365536077,0.827357629,3.116614592,5.94563382,-0.052868925,,,,,,,
,,,,,,136,75.74869558,0.149424089,12.86035624,0.876328549,-0.010170786,0.474491995,0.879074354,2.830500592,5.900083003,0.073146023,,,,,,,
,,,,,,137,74.99964179,0.107489814,13.27589467,0.271457634,0.026859877,0.335108653,1.080233348,2.78254203,5.925585732,-0.041951945,,,,,,,
,,,,,,138,75.57736851,0.073261104,13.2074157,1.141777437,0.022736933,-0.688617695,1.015598782,2.658684003,5.954743741,0.018054021,,,,,,,
,,,,,,139,75.86726289,-0.021734075,13.10267564,0.406299899,-0.000604796,-0.243600703,1.01319461,2.705232126,5.922795326,-0.03590852,,,,,,,
,,,,,,140,75.39859948,0.108214298,13.44996417,0.590987129,0.014267368,0.424120799,0.86517102,2.831773949,5.905263461,0.02372296,,,,,,,
,,,,,,141,74.82639395,0.149415473,13.13214371,0.835475562,0.018091461,0.082911923,1.218563152,2.71729421,5.926322269,-0.010900415,,,,,,,
,,,,,,142,74.99070221,0.064408273,13.33534467,0.586074328,0.00886044,0.160538918,0.900367989,2.9024768,5.872114301,-0.031393187,,,,,,,
,,,,,,143,75.53789469,0.10170806,13.19376634,0.92683289,0.011799353,0.777223224,1.22292818,2.795802858,5.863275292,0.004540898,,,,,,,
,,,,,,144,75.54851878,0.163237975,13.1793841,1.063392288,0.019484265,0.59460997,0.958428601,2.939908895,5.945567738,0.087818817,,,,,,,
,,,,,,145,75.21910344,0.271621256,13.20232945,0.481507073,0.01608029,0.783625137,0.783129939,2.993634191,5.904777996,-0.023015842,,,,,,,
,,,,,,146,75.17136502,0.146554067,13.09404384,1.174641115,0.02767218,0.276058974,1.092210873,2.918218559,5.890331048,0.001663282,,,,,,,
,,,,,,147,75.67864311,0.016641573,13.33258253,0.816361251,0.017841921,-0.238896663,0.960963252,2.909505193,5.931730889,0.17189645,,,,,,,
,,,,,,148,75.13314035,0.061124475,12.98734618,0.891483327,0.044801331,0.268418281,0.96208153,2.725640303,5.916275987,0.126689497,,,,,,,
,,,,,,149,75.06289867,0.184260902,13.20742191,1.087198138,0.018031253,-0.195491538,0.769596129,2.836304188,5.894489794,-0.017063014,,,,,,,
,,,,,,150,75.38569969,0.052350547,13.11931113,0.961152879,0.014200654,0.134624592,1.192957679,3.028327171,5.912039268,0.054335297,,,,,,,
,,,,,,151,75.77620499,0.024311543,13.11302904,0.72725898,0.012620336,-0.080553347,1.018951013,3.031356106,5.93070877,0.058446433,,,,,,,
,,,,,,152,75.74986466,0.084428172,13.28997894,0.763846146,-0.011071489,0.77530503,0.792555589,3.093552739,5.929889298,-0.022658599,,,,,,,
,,,,,,153,76.36890932,0.005990718,13.13607233,0.465540786,0.00936041,0.607328997,0.935920576,2.863989414,5.913409348,-0.031226945,,,,,,,
,,,,,,154,75.20010683,0.076103339,12.90766245,0.614880014,0.043033615,-0.185014851,0.532069138,2.770364647,5.926744138,0.05532888,,,,,,,
,,,,,,155,75.10234764,0.111881573,13.41370552,0.765538562,0.021280269,0.407713924,1.256004263,2.987350271,5.874271283,0.017833722,,,,,,,
,,,,,,156,75.83929024,0.172777552,13.27138193,0.971687726,0.0122644,-0.034901933,0.880315868,2.968362311,5.936473984,-0.036733047,,,,,,,
,,,,,,157,75.72812359,0.155284096,13.23737369,0.776278632,-0.00292672,0.286786309,0.743280701,2.823928836,5.955110694,-0.03785409,,,,,,,
,,,,,,158,75.320534,0.025213705,13.17805052,0.195833263,0.008392881,0.320387922,0.871676013,2.915069095,5.928734343,-0.029211432,,,,,,,
,,,,,,159,75.44740103,0.151174471,12.84141117,0.288026787,0.01271353,-0.175313685,0.933763862,2.87343357,5.900960819,0.052864612,,,,,,,
,,,,,,160,75.096004,0.062152473,13.06605625,0.738178776,0.019254339,0.379463375,0.855882221,2.75123588,5.865447495,0.038008039,,,,,,,
,,,,,,161,75.45745924,0.071303439,13.21535629,1.049350158,0.015066306,0.773038877,0.975277588,2.750348138,5.913393251,-0.000469394,,,,,,,
,,,,,,162,75.14862386,0.116525161,13.19639389,0.734071791,0.010382185,0.939086176,0.687762253,2.851275545,5.932450816,0.068250011,,,,,,,
,,,,,,163,75.47963952,0.056457584,13.02827728,0.794966737,0.024129652,-0.192197688,1.16216682,2.946946998,5.923330966,0.021430564,,,,,,,
,,,,,,164,75.33503938,0.070401095,12.974484,0.85682732,0.01350316,-0.034102519,0.965535031,2.844309786,5.894446602,0.036322552,,,,,,,
,,,,,,165,76.02500828,0.091832843,13.38864981,0.147054983,-0.004121839,0.444157107,1.04891537,3.17669366,5.892441627,0.046967966,,,,,,,
,,,,,,166,75.42667496,0.054636869,12.90305796,0.955221733,0.01053778,0.309636361,1.148845009,2.832636819,5.917665053,0.04917086,,,,,,,
,,,,,,167,75.26250935,0.226998332,13.00600504,1.062575824,0.004366756,0.309249655,1.167918673,2.93923341,5.934370476,0.074189683,,,,,,,
,,,,,,168,75.46360802,0.093452255,13.21208255,0.543712887,0.018529605,0.139633446,1.235647259,2.961175132,5.883515203,0.00115095,,,,,,,
,,,,,,169,75.41464553,0.148249467,13.0915319,0.987570072,-0.009111534,0.01847743,0.789956703,2.953375021,5.900257445,0.03558193,,,,,,,
,,,,,,170,75.03175229,0.154635453,13.26677497,0.907342414,0.026211284,-0.435576263,0.671658718,2.924508231,5.947154345,-0.004209258,,,,,,,
,,,,,,171,75.47137252,0.093489665,13.326292,0.374003974,0.013456192,0.053315192,1.139832168,3.028183239,5.900673039,0.019983851,,,,,,,
,,,,,,172,75.5491899,0.085137013,13.07651514,0.355903148,0.011243662,0.841117481,1.235598446,2.949359557,5.918124516,-0.0050888,,,,,,,
,,,,,,173,75.62444332,0.074470947,12.72006428,0.328313986,-0.008880427,-0.247581038,0.763929522,2.988556748,5.887159025,0.05386829,,,,,,,
,,,,,,174,75.11467514,0.093515965,13.12271546,0.850349886,0.002828079,-0.252858674,1.120803748,3.110239771,5.9368365,-0.01576045,,,,,,,
,,,,,,175,75.4711899,0.103583934,12.9030285,0.900546892,-0.012507287,-0.066744883,1.062453695,3.052145749,5.872505596,0.086770927,,,,,,,
,,,,,,176,75.43140251,0.231606696,13.32479714,0.929142639,0.023154691,-0.743287996,1.182840766,2.839662453,5.92424683,-0.007184786,,,,,,,
,,,,,,177,75.77115412,-0.018619779,13.22155897,0.272098356,0.013240913,-0.74220098,1.201089841,2.976560617,5.911360695,-0.036942276,,,,,,,
,,,,,,178,75.54149763,0.084016382,13.23340732,0.667071278,0.035796963,-0.338852443,0.637155106,2.776319906,5.916982738,0.028685715,,,,,,,
,,,,,,179,75.02774018,0.036186235,13.13913362,0.833980895,0.010988158,0.067425599,0.922693561,3.18564871,5.860247843,0.057847356,,,,,,,
,,,,,,180,75.60558026,0.288376574,13.17200854,0.677832159,0.024511962,-0.133440651,0.862144688,2.733314745,5.930154978,0.044180009,,,,,,,
,,,,,,181,74.92628348,-0.022239762,13.28238613,0.721544121,0.011923151,0.519906827,1.149263018,2.784630491,5.900969232,0.082512669,,,,,,,
,,,,,,182,75.56312445,0.085160959,13.09229311,-0.123024217,0.044665251,0.312412633,1.142559243,2.927544233,5.969581272,-0.015130532,,,,,,,
,,,,,,183,75.36697981,0.048223561,12.83560346,0.862636406,0.010601602,0.246045259,1.045109637,3.042381282,5.927934505,0.040256185,,,,,,,
,,,,,,184,75.76716995,0.187373123,13.19648252,0.749676364,0.016290692,-0.240102168,0.872485835,2.872174121,5.884450044,0.035328266,,,,,,,
,,,,,,185,75.18525253,-0.022508983,12.87737445,0.786148865,0.020367828,-0.237585933,1.355447201,2.998770104,5.940120728,0.025984221,,,,,,,
,,,,,,186,75.04397376,0.100271587,13.08420058,0.98114933,0.019973786,-0.273592713,1.185148826,2.835873502,5.854401585,0.041921014,,,,,,,
,,,,,,187,75.31280692,0.155678164,12.83109141,1.267024994,0.037695856,-0.442578115,0.880035891,2.827686997,5.908283659,0.056973229,,,,,,,
,,,,,,188,75.53838691,-0.029914021,12.71663211,1.042094743,0.034903325,-0.071095439,1.019025372,2.958943085,5.892942245,-0.07012399,,,,,,,
,,,,,,189,75.63858084,0.228671906,12.91997363,0.697960943,0.009539201,0.138647655,1.180413048,3.173865204,5.897251837,0.167314511,,,,,,,
,,,,,,190,75.12762958,0.018893619,13.16350141,1.034550738,0.024549698,0.827704025,1.256958631,2.85740435,5.896411569,0.003222549,,,,,,,
,,,,,,191,75.42141982,0.12041836,13.1805927,0.81215535,0.011265049,0.022556713,0.932347407,3.201804194,5.883102682,0.040605688,,,,,,,
,,,,,,192,76.1187254,0.085370574,13.02882278,0.156050614,0.01723447,0.394650266,1.320493496,2.906406713,5.888161286,0.025359501,,,,,,,
,,,,,,193,75.78472015,0.3738963,13.01922587,0.864658004,0.017983221,0.591928359,1.131732919,2.56172519,5.910186612,-0.01481909,,,,,,,
,,,,,,194,74.62532291,0.19975081,13.04249297,0.840181383,0.01243781,0.47922316,1.143391909,3.106872835,5.914626045,-0.034152467,,,,,,,
,,,,,,195,75.59716783,0.217707472,12.93805399,0.572354993,0.014186181,0.253945661,1.331758531,2.935429369,5.928092083,0.049807245,,,,,,,
,,,,,,196,75.38258068,0.158646151,13.21619354,0.759110473,0.020387743,0.218428882,0.920661113,2.804398619,5.847259417,0.002722528,,,,,,,
,,,,,,197,75.31933869,0.055832179,12.89146156,0.474215478,0.000480042,-0.051169952,1.281154304,2.98210137,5.944756199,-0.011705852,,,,,,,
,,,,,,198,75.51064482,0.066979345,13.35088359,0.40520991,0.01820017,-0.091927742,0.776434288,2.890592004,5.973707984,0.014604904,,,,,,,
,,,,,,199,75.37101466,0.239575321,13.12326924,0.475590875,0.01888771,-0.260322165,0.683658427,2.945932422,5.899516942,0.035036826,,,,,,,
,,,,,,200,75.57291363,0.065082843,13.25240956,0.870388666,0.034942214,0.341551229,0.809023972,2.779682631,5.946825191,0.039239871,,,,,,,
,,,,,MEAN,,75.42694986,0.096544773,13.09806153,0.775821809,0.015100581,0.138387341,0.970351996,2.930982199,5.905630924,0.02375171,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,,,,,STDEV.S(),,0.296531672,0.085134113,0.178737019,0.285912744,0.012435117,0.425103769,0.201817861,0.128645938,0.029098339,0.052696262,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,,,,,ST. ERROR,,0.001482658,0.000425671,0.000893685,0.001429564,6.21756E-05,0.002125519,0.001009089,0.00064323,0.000145492,0.000263481,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,"Snapshot 1 | Sheet: KHD-105-B-2 | Wednesday, February 11, 2026  11:08:24 PM",,,,,,,,,,,,,,,,,,,,,
,,Oxide,Concentration,HAL 2-sigma uncertainty,,Iteration,Synthetic SiO2 Value,Synthetic TiO2 Value,Synthetic Al2O3 Value,Synthetic FeO Value,Synthetic MnO Value,Synthetic MgO Value,Synthetic CaO Value,Synthetic Na2O Value,Synthetic K2O Value,Synthetic P2O5 Value,,,,,,,
,,SiO2,76.1198352,0.356811786,,1,75.81826017,0.094469475,13.01280919,0.754342726,0.010480288,0.107755815,0.919397818,2.81130534,5.644436196,0.014738099,,,,,,,
,,TiO2,0.095371331,0.009960461,,2,76.67745929,0.090026304,13.02595135,0.830653351,0.014226598,0.104769413,0.974587675,2.941506163,5.686727819,0.011530558,,,,,,,
,,Al2O3,12.81587067,0.148695064,,3,76.40097372,0.08480803,12.69186779,0.850459478,0.004084533,0.142696228,0.993341063,3.023797411,5.72133191,0.011277623,,,,,,,
,,FeO*,0.851232575,0.045115645,,4,76.12722869,0.119004986,13.01900917,0.900363053,0.008098754,0.129999655,0.94964323,2.934278696,5.671418492,0.016347738,,,,,,,
,,MnO,0.009552778,0.006461682,,5,76.74677393,0.088971422,12.881043,0.9150079,0.014194603,0.089491368,0.910612869,2.761614729,5.697036915,0.015632556,,,,,,,
,,MgO,0.11530011,0.01900441,,6,76.3021189,0.083630555,12.90768605,0.892284517,-0.000508873,0.130612374,0.961671332,2.599898003,5.705425032,0.013277739,,,,,,,
,,CaO,0.937674675,0.032458883,,7,75.80456688,0.087635735,12.68409109,0.8851154,0.001233588,0.125000161,0.937284602,2.818889295,5.715729855,0.00922219,,,,,,,
,,Na2O,2.809973895,0.137802366,,8,76.3992683,0.106513048,12.79969391,0.855493388,0.005230084,0.119225627,0.93256337,2.701833042,5.669196285,0.017019779,,,,,,,
,,K2O,5.671847107,0.043276957,,9,75.89596992,0.097726674,12.80605495,0.903109673,-0.003777296,0.1149513,0.978111364,3.053735723,5.667471603,0.017753946,,,,,,,
,,P2O5,0.013041468,0.003823902,,10,76.06915018,0.083559071,12.84720175,0.901614396,0.016032817,0.110449752,0.960606789,2.904925831,5.687551909,0.007461189,,,,,,,
,,,,,,11,76.75160134,0.098528231,12.7780368,0.828065384,0.01477838,0.093356716,0.931090401,2.794783061,5.663458074,0.009266241,,,,,,,
,,,,,,12,76.16747634,0.099897915,13.03770926,0.851224774,0.007334503,0.106168485,0.915816609,2.866459889,5.67049326,0.008404515,,,,,,,
,,,,,,13,76.10083641,0.075481519,12.98097542,0.909862014,0.001322638,0.131968273,0.897740212,2.775001316,5.698226957,0.008131021,,,,,,,
,,,,,,14,76.08494471,0.090087126,12.59635386,0.886472091,0.009571721,0.156004563,0.936637314,2.80463177,5.653387876,0.015226876,,,,,,,
,,,,,,15,75.64729197,0.092321755,12.96762762,0.823068121,0.002958712,0.127065944,0.933438658,2.855855057,5.590721813,0.012899038,,,,,,,
,,,,,,16,76.50605322,0.089310162,12.89521519,0.871660812,0.012490588,0.109793604,0.908966829,2.866091146,5.671277826,0.015343845,,,,,,,
,,,,,,17,76.26394147,0.077186179,12.77744065,0.863161097,0.012842135,0.096373557,0.987200608,2.768151953,5.555042983,0.013980405,,,,,,,
,,,,,,18,76.21960913,0.097459467,12.75369906,0.810424425,0.010148591,0.098846116,0.936053883,2.543099385,5.684030061,0.014751712,,,,,,,
,,,,,,19,76.65821279,0.097167813,12.9255891,0.857618838,0.01312519,0.114376694,0.915975077,2.664303123,5.668585654,0.016651216,,,,,,,
,,,,,,20,76.58872379,0.087891459,12.9771487,0.816613224,0.009821745,0.152162495,0.962623818,2.982638689,5.646823116,0.013813508,,,,,,,
,,,,,,21,76.33081473,0.098290727,12.62034534,0.778684346,0.009033231,0.125441693,0.960990985,2.557559408,5.677843823,0.01320249,,,,,,,
,,,,,,22,76.47517594,0.076300179,12.92123424,0.833377359,0.013140467,0.122732671,0.903471378,2.76350616,5.703639226,0.013951331,,,,,,,
,,,,,,23,76.04148901,0.100793283,12.79504502,0.86691838,0.007301163,0.067293027,0.973178746,3.000275228,5.652967444,0.012250094,,,,,,,
,,,,,,24,75.85849301,0.085534647,12.83776769,0.933524803,0.018897094,0.100617361,0.899565119,3.053373051,5.683557027,0.011462873,,,,,,,
,,,,,,25,75.92098812,0.103089539,13.0795678,0.838536065,0.009128315,0.11770954,0.921785824,2.767273207,5.60133846,0.009614085,,,,,,,
,,,,,,26,76.30995977,0.090016802,12.66124151,0.823751852,0.010494704,0.143273471,0.921036745,2.889340063,5.687217652,0.010908277,,,,,,,
,,,,,,27,76.29855214,0.093939765,12.94346868,0.836580338,0.01331518,0.121538017,0.971316961,2.674857273,5.72824886,0.01612099,,,,,,,
,,,,,,28,76.68694857,0.077000143,12.78334447,0.825480163,0.010987359,0.069798209,0.936236388,2.851964702,5.632254017,0.012521064,,,,,,,
,,,,,,29,75.65844887,0.090359109,12.89048673,0.866192063,0.009007317,0.116951359,0.941234118,2.761021294,5.643247565,0.009548535,,,,,,,
,,,,,,30,76.76192876,0.111325038,12.77302801,0.865808022,0.006745661,0.086886113,0.93222773,2.779051914,5.67284201,0.017164576,,,,,,,
,,,,,,31,76.43384467,0.097919482,12.87487353,0.890761664,0.018199971,0.113182708,0.937966989,2.656747162,5.595620818,0.017750246,,,,,,,
,,,,,,32,76.21031907,0.09373023,12.75789228,0.800564544,0.018048008,0.145031041,0.953343207,2.785200911,5.623926697,0.008977747,,,,,,,
,,,,,,33,76.22245211,0.081392908,12.90093834,0.817598494,0.014035204,0.112651726,0.98084348,3.00495319,5.690243044,0.010887816,,,,,,,
,,,,,,34,75.67997752,0.09299105,12.5994176,0.775236686,0.00730359,0.093183881,0.933504398,2.930884941,5.644205645,0.007800102,,,,,,,
,,,,,,35,76.41231003,0.089188243,12.78033686,0.829506951,0.017924253,0.081216233,0.965224775,2.890705358,5.667714132,0.013484479,,,,,,,
,,,,,,36,76.68141431,0.107357243,12.95870973,0.850829101,0.012292968,0.095288644,0.951296823,2.779138154,5.626733346,0.010151339,,,,,,,
,,,,,,37,75.73349629,0.071813734,13.01755817,0.822615503,0.011989502,0.120311472,0.926637474,2.965613101,5.590182119,0.016303205,,,,,,,
,,,,,,38,76.10225797,0.101517228,12.60965489,0.915828419,0.006219013,0.119235147,0.933753229,2.869538944,5.685876165,0.016117565,,,,,,,
,,,,,,39,75.88808977,0.105088283,12.99384878,0.831954195,0.003973657,0.127171321,0.907922784,2.753612976,5.677203506,0.006894981,,,,,,,
,,,,,,40,75.87677762,0.105487472,12.80984435,0.874238111,0.00808717,0.089410896,0.900872949,3.015000294,5.729872927,0.006806638,,,,,,,
,,,,,,41,76.28859992,0.086979782,12.94135979,0.812899311,0.0138847,0.115154191,0.913922837,2.917807312,5.663088833,0.011078075,,,,,,,
,,,,,,42,76.09092056,0.08400251,13.04392907,0.854341981,0.01372109,0.112555966,1.024836742,2.981765632,5.611360246,0.016213872,,,,,,,
,,,,,,43,76.22676242,0.108209917,12.82233875,0.909179915,0.02684141,0.115521343,0.978671436,3.040349037,5.523642411,0.013825848,,,,,,,
,,,,,,44,75.96473165,0.08783551,12.50230002,0.855783702,0.013419256,0.103727437,0.878405474,2.936344936,5.653286591,0.013472441,,,,,,,
